"id","url","name","season","number","type","airdate","airtime","airstamp","runtime","rating","summary","_links","_embedded","medium_image","original_image"
2833117,"https://www.tvmaze.com/episodes/2833117/abc-news-live-first-2024-01-01-episode-1","Episode 1",2024,1,"regular","2024-01-01","08:00","2024-01-01 08:00:00","240.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2833117""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/76216"", ""name"": ""ABC News Live First""}}","{""show"": {""id"": 76216, ""url"": ""https://www.tvmaze.com/shows/76216/abc-news-live-first"", ""name"": ""ABC News Live First"", ""type"": ""News"", ""ended"": null, ""image"": null, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/76216""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2996109"", ""name"": ""Episode 196""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 39, ""network"": null, ""runtime"": null, ""summary"": ""<p><b>ABC News Live First</b> will bring streaming viewers the latest headlines, compelling stories, interviews and roundtable discussions.</p>"", ""updated"": 1725650246, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": ""09:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 616, ""name"": ""ABC News Live"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": ""https://abcnews.go.com/Live""}, ""officialSite"": ""https://abcnews.go.com/Live"", ""averageRuntime"": 240}}",NULL,NULL
2708125,"https://www.tvmaze.com/episodes/2708125/the-hope-1x23-episode-23","Episode 23",1,23,"regular","2024-01-01","21:30","2024-01-01 08:30:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2708125""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73206"", ""name"": ""The Hope""}}","{""show"": {""id"": 73206, ""url"": ""https://www.tvmaze.com/shows/73206/the-hope"", ""name"": ""The Hope"", ""type"": ""Scripted"", ""ended"": ""2024-01-07"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/490/1227179.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/490/1227179.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73206""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2708132"", ""name"": ""Episode 30""}}, ""genres"": [""Drama""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 8, ""network"": null, ""runtime"": null, ""summary"": ""<p>In order to unleash the potential of students, Minglong Experimental Senior High School, a private school in Xingzhou City, established Senior 3, Class 11 led by outstanding English teacher Lei Ming and the psychology teacher Sang Xia. Li Ran, an ordinary Senior 3 student at Minglong Experimental Senior High School, lost his parents at a young age and has been relying on his grandmother. Despite her illness, his grandmother worked hard to support him, insisting that he go to college to fulfill his dream of building robots. In order to support his grandmother's medical treatment, the filial Li Ran planned to drop out of school and work. Lei Ming, not giving up on any student, tried every means to prevent Li Ran from dropping out. He accepted him, along with Cheng Yushan and other students facing various difficulties, into Class 11. To help them regain their dreams, Lei Ming and Sang Xia, from the perspectives of education and psychological counseling, tailored their teaching methods, guided students to develop good study habits, and assisted each student in facing challenges, improving family relationships, and fostering an optimistic mindset. In the end, Li Ran and other students, through hard work, successfully entered their desired universities, embarking on a new journey in life.</p>"", ""updated"": 1704576025, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""21:30""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 439280}, ""premiered"": ""2023-12-10"", ""dvdCountry"": null, ""webChannel"": {""id"": 118, ""name"": ""Youku"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": ""https://www.youku.tv/v_nextstage/id_aedb8461767e44b283df.html?spm=a2hja.14919748_WEBHOME_JINGXUAN.drawer7.d_zj1_3&s=aedb8461767e44b283df&scm=20140719.manual.37534.show_aedb8461767e44b283df"", ""averageRuntime"": 45}}",NULL,NULL
2708126,"https://www.tvmaze.com/episodes/2708126/the-hope-1x24-episode-24","Episode 24",1,24,"regular","2024-01-01","21:30","2024-01-01 08:30:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2708126""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73206"", ""name"": ""The Hope""}}","{""show"": {""id"": 73206, ""url"": ""https://www.tvmaze.com/shows/73206/the-hope"", ""name"": ""The Hope"", ""type"": ""Scripted"", ""ended"": ""2024-01-07"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/490/1227179.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/490/1227179.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73206""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2708132"", ""name"": ""Episode 30""}}, ""genres"": [""Drama""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 8, ""network"": null, ""runtime"": null, ""summary"": ""<p>In order to unleash the potential of students, Minglong Experimental Senior High School, a private school in Xingzhou City, established Senior 3, Class 11 led by outstanding English teacher Lei Ming and the psychology teacher Sang Xia. Li Ran, an ordinary Senior 3 student at Minglong Experimental Senior High School, lost his parents at a young age and has been relying on his grandmother. Despite her illness, his grandmother worked hard to support him, insisting that he go to college to fulfill his dream of building robots. In order to support his grandmother's medical treatment, the filial Li Ran planned to drop out of school and work. Lei Ming, not giving up on any student, tried every means to prevent Li Ran from dropping out. He accepted him, along with Cheng Yushan and other students facing various difficulties, into Class 11. To help them regain their dreams, Lei Ming and Sang Xia, from the perspectives of education and psychological counseling, tailored their teaching methods, guided students to develop good study habits, and assisted each student in facing challenges, improving family relationships, and fostering an optimistic mindset. In the end, Li Ran and other students, through hard work, successfully entered their desired universities, embarking on a new journey in life.</p>"", ""updated"": 1704576025, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""21:30""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 439280}, ""premiered"": ""2023-12-10"", ""dvdCountry"": null, ""webChannel"": {""id"": 118, ""name"": ""Youku"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": ""https://www.youku.tv/v_nextstage/id_aedb8461767e44b283df.html?spm=a2hja.14919748_WEBHOME_JINGXUAN.drawer7.d_zj1_3&s=aedb8461767e44b283df&scm=20140719.manual.37534.show_aedb8461767e44b283df"", ""averageRuntime"": 45}}",NULL,NULL
2973733,"https://www.tvmaze.com/episodes/2973733/riley-rocket-1x21-rolling-with-riley","Rolling With Riley",1,21,"regular","2024-01-01","","2024-01-01 11:00:00","11.0","NaN","When Riley films a segment for the local news, a jealous Metal Mike takes over the airways to steal all the fans in Greenville for himself. Megablast must come together to teach Metal Mike that winning fans isn't something you can force on people! ","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2973733""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/78818"", ""name"": ""Riley Rocket""}}","{""show"": {""id"": 78818, ""url"": ""https://www.tvmaze.com/shows/78818/riley-rocket"", ""name"": ""Riley Rocket"", ""type"": ""Animation"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/530/1326360.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/530/1326360.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/78818""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2973742"", ""name"": ""There's No Place Like Home""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""To Be Determined"", ""weight"": 4, ""network"": null, ""runtime"": 11, ""summary"": ""<p>Crank up the volume with Megablast! These super sonic heroes save the day with the power of music.</p>"", ""updated"": 1723148949, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": ""tt28078098"", ""tvrage"": null, ""thetvdb"": 448382}, ""premiered"": ""2023-10-23"", ""dvdCountry"": null, ""webChannel"": {""id"": 643, ""name"": ""Knowledge:kids"", ""country"": {""code"": ""CA"", ""name"": ""Canada"", ""timezone"": ""America/Toronto""}, ""officialSite"": ""https://www.knowledgekids.ca/""}, ""officialSite"": ""https://www.knowledgekids.ca/videos/riley-rocket"", ""averageRuntime"": 11}}","https://static.tvmaze.com/uploads/images/medium_landscape/530/1326348.jpg","https://static.tvmaze.com/uploads/images/original_untouched/530/1326348.jpg"
2728785,"https://www.tvmaze.com/episodes/2728785/days-of-our-lives-2024-01-01-ep-14760","Ep. #14760",2024,1,"regular","2024-01-01","","2024-01-01 12:00:00","38.0","NaN","Tate finds Holly a victim of tainted pills, and Nicole is devastated.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2728785""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/812"", ""name"": ""Days of Our Lives""}}","{""show"": {""id"": 812, ""url"": ""https://www.tvmaze.com/shows/812/days-of-our-lives"", ""name"": ""Days of Our Lives"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/519/1298651.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/519/1298651.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/812""}, ""nextepisode"": {""href"": ""https://api.tvmaze.com/episodes/3135832"", ""name"": ""Ep. #15050""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3135831"", ""name"": ""Ep. #15049""}}, ""genres"": [""Drama"", ""Family"", ""Romance""], ""rating"": {""average"": 7}, ""status"": ""Running"", ""weight"": 96, ""network"": null, ""runtime"": null, ""summary"": ""<p><b>Days of our Lives</b> is set in the fictitious Midwestern town of Salem. The core families are the Bradys, the Hortons and the DiMeras, and the multi-layered storylines involve elements of romance, adventure, mystery, comedy and drama.</p><p>Beginning on September 12, 2022, DAYS became exclusive to streaming on Peacock.</p>"", ""updated"": 1739039394, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": """"}, ""externals"": {""imdb"": ""tt0058796"", ""tvrage"": 3256, ""thetvdb"": 70366}, ""premiered"": ""1965-11-08"", ""dvdCountry"": null, ""webChannel"": {""id"": 347, ""name"": ""Peacock"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": ""https://www.peacocktv.com/""}, ""officialSite"": ""https://www.peacocktv.com/stream-tv/days-of-our-lives"", ""averageRuntime"": 58}}","https://static.tvmaze.com/uploads/images/medium_landscape/530/1326520.jpg","https://static.tvmaze.com/uploads/images/original_untouched/530/1326520.jpg"
2800689,"https://www.tvmaze.com/episodes/2800689/rooster-teeth-podcast-2024-01-01-is-2024-the-year-i-get-worse","Is 2024 The Year I Get WORSE?",2024,1,"regular","2024-01-01","","2024-01-01 12:00:00","90.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2800689""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/6146"", ""name"": ""Rooster Teeth Podcast""}}","{""show"": {""id"": 6146, ""url"": ""https://www.tvmaze.com/shows/6146/rooster-teeth-podcast"", ""name"": ""Rooster Teeth Podcast"", ""type"": ""Talk Show"", ""ended"": ""2024-04-15"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/23/59538.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/23/59538.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/6146""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2832298"", ""name"": ""Why Are We Here?""}}, ""genres"": [""Comedy""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 39, ""network"": null, ""runtime"": 90, ""summary"": ""<p>On a more or less weekly basis the Rooster Teeth (creators of Red vs. Blue) crew discuss gaming, films and projects that they are currently working on.</p>"", ""updated"": 1737158117, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 264458}, ""premiered"": ""2008-12-09"", ""dvdCountry"": null, ""webChannel"": {""id"": 32, ""name"": ""Rooster Teeth"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": ""https://roosterteeth.com/""}, ""officialSite"": ""https://roosterteeth.com/series/rt-podcast"", ""averageRuntime"": 90}}",NULL,NULL
2625941,"https://www.tvmaze.com/episodes/2625941/raw-talk-8x01-raw-talk-196","Raw Talk 196",8,1,"regular","2024-01-01","","2024-01-01 12:00:00","30.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2625941""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/22473"", ""name"": ""RAW Talk""}}","{""show"": {""id"": 22473, ""url"": ""https://www.tvmaze.com/shows/22473/raw-talk"", ""name"": ""RAW Talk"", ""type"": ""Talk Show"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/409/1024249.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/409/1024249.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/22473""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2723164"", ""name"": ""Raw Talk 247""}}, ""genres"": [""Sports""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 38, ""network"": null, ""runtime"": null, ""summary"": ""<p>On <b>RAW Talk</b>, Renee Young catches up with your favorite WWE RAW Superstars after each episode of \""RAW\"" airs on the USA Network to hear their thoughts on all of that evening's action.</p>"", ""updated"": 1704104449, ""language"": ""English"", ""schedule"": {""days"": [""Monday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 335558}, ""premiered"": ""2016-10-30"", ""dvdCountry"": null, ""webChannel"": {""id"": 15, ""name"": ""WWE Network"", ""country"": null, ""officialSite"": null}, ""officialSite"": ""https://watch.wwe.com/in-ring/Raw-Talk-1004"", ""averageRuntime"": 30}}",NULL,NULL
2729738,"https://www.tvmaze.com/episodes/2729738/nbc-news-daily-2024-01-01-episode-1","Episode 1",2024,1,"regular","2024-01-01","12:00","2024-01-01 12:00:00","240.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2729738""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73192"", ""name"": ""NBC News Daily""}}","{""show"": {""id"": 73192, ""url"": ""https://www.tvmaze.com/shows/73192/nbc-news-daily"", ""name"": ""NBC News Daily"", ""type"": ""News"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/497/1243761.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/497/1243761.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73192""}, ""nextepisode"": {""href"": ""https://api.tvmaze.com/episodes/3136414"", ""name"": ""Episode 28""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3127823"", ""name"": ""Episode 27""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 59, ""network"": null, ""runtime"": null, ""summary"": ""<p>NBC News provides viewers with up-to-the-minute national and international news.</p>"", ""updated"": 1738950817, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": ""12:00""}, ""externals"": {""imdb"": ""tt21450424"", ""tvrage"": null, ""thetvdb"": 424057}, ""premiered"": ""2022-09-12"", ""dvdCountry"": null, ""webChannel"": {""id"": 11, ""name"": ""NBC.com"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": null}, ""officialSite"": ""https://www.nbcnews.com/now"", ""averageRuntime"": 240}}",NULL,NULL
2898739,"https://www.tvmaze.com/episodes/2898739/cbs-news-247-2024-01-01-episode-1","Episode 1",2024,1,"regular","2024-01-01","12:00","2024-01-01 12:00:00","300.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2898739""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/77453"", ""name"": ""CBS News 24/7""}}","{""show"": {""id"": 77453, ""url"": ""https://www.tvmaze.com/shows/77453/cbs-news-247"", ""name"": ""CBS News 24/7"", ""type"": ""News"", ""ended"": null, ""image"": null, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/77453""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2898872"", ""name"": ""Episode 133""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 6, ""network"": null, ""runtime"": 300, ""summary"": ""<p>Live news and top stories on CBS News 24/7.</p>"", ""updated"": 1717337743, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": ""12:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 607, ""name"": ""CBS News"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": null}, ""officialSite"": null, ""averageRuntime"": 300}}",NULL,NULL
2890339,"https://www.tvmaze.com/episodes/2890339/hope-street-3x09-episode-9","Episode 9",3,9,"regular","2024-01-01","17:55","2024-01-01 12:55:00","44.0","6.0","When a new landowner threatens to cut down Port Devine's much-loved ‘Raggedy Tree', her plans are met with vandalism, burglary and a protest – in the form of Niamh and Ash chaining themselves to the tree.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2890339""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/57165"", ""name"": ""Hope Street""}}","{""show"": {""id"": 57165, ""url"": ""https://www.tvmaze.com/shows/57165/hope-street"", ""name"": ""Hope Street"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/469/1172946.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/469/1172946.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/57165""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3037887"", ""name"": ""Episode 8""}}, ""genres"": [""Drama"", ""Crime""], ""rating"": {""average"": 5.7}, ""status"": ""Running"", ""weight"": 95, ""network"": null, ""runtime"": null, ""summary"": ""<p>The series is set in the fictional town of Port Devine on the Northern Ireland coast and will focus on Port Devine's police department – and the mysterious arrival of English Detective Constable Alimah Kahn, the first Muslim police officer in the town's history. The character-led series combines a long-running serial narrative with self-contained crime stories in each episode.</p>"", ""updated"": 1730216403, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": ""tt14354984"", ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2021-11-24"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""https://www.bbc.co.uk/programmes/m0011yc0"", ""averageRuntime"": 44}}","https://static.tvmaze.com/uploads/images/medium_landscape/521/1303552.jpg","https://static.tvmaze.com/uploads/images/original_untouched/521/1303552.jpg"
2831451,"https://www.tvmaze.com/episodes/2831451/cbs-news-latest-headlines-2024-01-01-episode-1","Episode 1",2024,1,"regular","2024-01-01","13:00","2024-01-01 13:00:00","240.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2831451""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/76075"", ""name"": ""CBS News Latest Headlines""}}","{""show"": {""id"": 76075, ""url"": ""https://www.tvmaze.com/shows/76075/cbs-news-latest-headlines"", ""name"": ""CBS News Latest Headlines"", ""type"": ""News"", ""ended"": null, ""image"": null, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/76075""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2837604"", ""name"": ""Episode 111""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 4, ""network"": null, ""runtime"": 240, ""summary"": ""<p>The latest headlines and top stories from CBS News.</p>"", ""updated"": 1713833937, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": ""13:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 607, ""name"": ""CBS News"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": null}, ""officialSite"": ""https://www.cbsnews.com/"", ""averageRuntime"": 240}}",NULL,NULL
2833326,"https://www.tvmaze.com/episodes/2833326/abc-news-live-2024-01-01-episode-1","Episode 1",2024,1,"regular","2024-01-01","13:00","2024-01-01 13:00:00","180.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2833326""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/76217"", ""name"": ""ABC News Live""}}","{""show"": {""id"": 76217, ""url"": ""https://www.tvmaze.com/shows/76217/abc-news-live"", ""name"": ""ABC News Live"", ""type"": ""News"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/514/1286715.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/514/1286715.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/76217""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2996088"", ""name"": ""Episode 196""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 39, ""network"": null, ""runtime"": null, ""summary"": ""<p><b>ABC News Live</b> will bring streaming viewers the latest headlines, compelling stories, interviews and roundtable discussions.</p>"", ""updated"": 1725650096, ""language"": ""English"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": ""13:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 616, ""name"": ""ABC News Live"", ""country"": {""code"": ""US"", ""name"": ""United States"", ""timezone"": ""America/New_York""}, ""officialSite"": ""https://abcnews.go.com/Live""}, ""officialSite"": ""https://abcnews.go.com/Live"", ""averageRuntime"": 180}}",NULL,NULL
2712154,"https://www.tvmaze.com/episodes/2712154/robson-greens-weekend-escapes-2x01-kevin-whately","Kevin Whately",2,1,"regular","2024-01-01","18:30","2024-01-01 13:30:00","29.0","NaN","Robson spends time with old friend and actor Kevin Whately. They reminisce about their times growing up in north east England before heading to Alnmouth beach to try their hands at making pictures in the sand at low tide. The pair take to the water when a boat comes in to join a team of sea-going rowers and try their hand at the border pipes.Later, Robson spends the night in a cabin on a farm at Tughall before attempting the art of willow weaving.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2712154""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/66609"", ""name"": ""Robson Green's Weekend Escapes""}}","{""show"": {""id"": 66609, ""url"": ""https://www.tvmaze.com/shows/66609/robson-greens-weekend-escapes"", ""name"": ""Robson Green's Weekend Escapes"", ""type"": ""Documentary"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/443/1108694.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/443/1108694.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/66609""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2712168"", ""name"": ""Matheson Green""}}, ""genres"": [""Travel""], ""rating"": {""average"": 6.6}, ""status"": ""Running"", ""weight"": 38, ""network"": null, ""runtime"": null, ""summary"": ""<p>Relax, reset and recharge. Robson takes the roads less travelled across his beloved North East England. With famous friends, he finds wellbeing and adventure in wonderful places.</p>"", ""updated"": 1725225898, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2023-01-23"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""https://www.bbc.co.uk/programmes/p0dp32m9"", ""averageRuntime"": 29}}",NULL,NULL
2712155,"https://www.tvmaze.com/episodes/2712155/robson-greens-weekend-escapes-2x02-angela-lonsdale","Angela Lonsdale",2,2,"regular","2024-01-01","18:30","2024-01-01 13:30:00","29.0","NaN","Robson's reunited with acting pal Angela Lonsdale on a quest to find relaxation in the Northumberland countryside.Angela lets Robson introduce her to wild swimming at Sweethope Lough under the watchful eye of Team GB cold-water swimmer Fenwick Ridley, before they head to their refurbished railway carriage accommodation at Wannies Retreat.To make up for the cold-water shock, Robson has invited a bespoke perfume maker to join them and teach them how to make their own scents. The following day, they take a singing stroll along the North Tyne with local musician Ian Brown and sample laughter yoga.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2712155""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/66609"", ""name"": ""Robson Green's Weekend Escapes""}}","{""show"": {""id"": 66609, ""url"": ""https://www.tvmaze.com/shows/66609/robson-greens-weekend-escapes"", ""name"": ""Robson Green's Weekend Escapes"", ""type"": ""Documentary"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/443/1108694.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/443/1108694.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/66609""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2712168"", ""name"": ""Matheson Green""}}, ""genres"": [""Travel""], ""rating"": {""average"": 6.6}, ""status"": ""Running"", ""weight"": 38, ""network"": null, ""runtime"": null, ""summary"": ""<p>Relax, reset and recharge. Robson takes the roads less travelled across his beloved North East England. With famous friends, he finds wellbeing and adventure in wonderful places.</p>"", ""updated"": 1725225898, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2023-01-23"", ""dvdCountry"": null, ""webChannel"": {""id"": 26, ""name"": ""BBC iPlayer"", ""country"": {""code"": ""GB"", ""name"": ""United Kingdom"", ""timezone"": ""Europe/London""}, ""officialSite"": ""https://www.bbc.co.uk/iplayer""}, ""officialSite"": ""https://www.bbc.co.uk/programmes/p0dp32m9"", ""averageRuntime"": 29}}",NULL,NULL
